Year,Month,Type,Category,Reporting Year,Reporting Month,Count
2024,04,TXDPS,Aggravated Assault,2020,1,1369
2024,04,TXDPS,Aggravated Assault,2020,2,1550
2024,04,TXDPS,Aggravated Assault,2020,3,1989
2024,04,TXDPS,Aggravated Assault,2020,4,2091
2024,04,HCDC,Homicide,2024,1,33
2024,04,HCDC,Homicide,2024,2,24
2024,04,HCDC,Homicide,2024,3,38
2024,04,HCDC,Homicide,2024,4,59
2024,04,HCDC,Homicide,2024,5,35
2024,04,HCDC,Homicide,2023,1,49
2024,04,HCDC,Homicide,2023,2,47
2024,04,HCDC,Homicide,2023,3,48
2024,04,HCDC,Homicide,2023,4,56
2024,04,HCDC,Homicide,2023,5,45
2024,04,HCDC,Homicide,2022,1,48
2024,04,HCDC,Homicide,2022,2,46
2024,04,HCDC,Homicide,2022,3,36
2024,04,HCDC,Homicide,2022,4,48
2024,04,HCDC,Homicide,2022,5,45
2024,04,HCDC,Homicide,2021,1,42
2024,04,HCDC,Homicide,2021,2,34
2024,04,HCDC,Homicide,2021,3,62
2024,04,HCDC,Homicide,2021,4,61
2024,04,HCDC,Homicide,2021,5,34
2024,04,HCDC,Homicide,2020,1,27
2024,04,HCDC,Homicide,2020,2,31
2024,04,HCDC,Homicide,2020,3,23
2024,04,HCDC,Homicide,2020,4,39
2024,04,HCDC,Homicide,2020,5,43
2024,04,TXDPS,Homicide,2024,1,36
2024,04,TXDPS,Homicide,2024,2,27
2024,04,TXDPS,Homicide,2024,3,26
2024,04,TXDPS,Homicide,2024,4,36
2024,04,TXDPS,Homicide,2023,1,51
2024,04,TXDPS,Homicide,2023,2,38
2024,04,TXDPS,Homicide,2023,3,29
2024,04,TXDPS,Homicide,2023,4,39
2024,04,TXDPS,Homicide,2022,1,62
2024,04,TXDPS,Homicide,2022,2,53
2024,04,TXDPS,Homicide,2022,3,39
2024,04,TXDPS,Homicide,2022,4,51
2024,04,TXDPS,Homicide,2021,1,49
2024,04,TXDPS,Homicide,2021,2,49
2024,04,TXDPS,Homicide,2021,3,52
2024,04,TXDPS,Homicide,2021,4,54
2024,04,TXDPS,Homicide,2020,1,32
2024,04,TXDPS,Homicide,2020,2,27
2024,04,TXDPS,Homicide,2020,3,38
2024,04,TXDPS,Homicide,2020,4,55
2024,04,HCDC,Sexual Assault,2024,1,88
2024,04,HCDC,Sexual Assault,2024,2,100
2024,04,HCDC,Sexual Assault,2024,3,122
2024,04,HCDC,Sexual Assault,2024,4,101
2024,04,HCDC,Sexual Assault,2024,5,81
2024,04,HCDC,Sexual Assault,2023,1,39
2024,04,HCDC,Sexual Assault,2023,2,76
2024,04,HCDC,Sexual Assault,2023,3,62
2024,04,HCDC,Sexual Assault,2023,4,50
2024,04,HCDC,Sexual Assault,2023,5,78
2024,04,HCDC,Sexual Assault,2022,1,54
2024,04,HCDC,Sexual Assault,2022,2,58
2024,04,HCDC,Sexual Assault,2022,3,72
2024,04,HCDC,Sexual Assault,2022,4,58
2024,04,HCDC,Sexual Assault,2022,5,53
2024,04,HCDC,Sexual Assault,2021,1,56
2024,04,HCDC,Sexual Assault,2021,2,67
2024,04,HCDC,Sexual Assault,2021,3,95
2024,04,HCDC,Sexual Assault,2021,4,77
2024,04,HCDC,Sexual Assault,2021,5,76
2024,04,HCDC,Sexual Assault,2020,1,77
2024,04,HCDC,Sexual Assault,2020,2,71
2024,04,HCDC,Sexual Assault,2020,3,83
2024,04,HCDC,Sexual Assault,2020,4,61
2024,04,HCDC,Sexual Assault,2020,5,59
2024,04,TXDPS,Sexual Assault,2024,1,250
2024,04,TXDPS,Sexual Assault,2024,2,309
2024,04,TXDPS,Sexual Assault,2024,3,307
2024,04,TXDPS,Sexual Assault,2024,4,330
2024,04,TXDPS,Sexual Assault,2023,1,356
2024,04,TXDPS,Sexual Assault,2023,2,392
2024,04,TXDPS,Sexual Assault,2023,3,442
2024,04,TXDPS,Sexual Assault,2023,4,356
2024,04,TXDPS,Sexual Assault,2022,1,355
2024,04,TXDPS,Sexual Assault,2022,2,301
2024,04,TXDPS,Sexual Assault,2022,3,363
2024,04,TXDPS,Sexual Assault,2022,4,349
2024,04,TXDPS,Sexual Assault,2021,1,330
2024,04,TXDPS,Sexual Assault,2021,2,298
2024,04,TXDPS,Sexual Assault,2021,3,384
2024,04,TXDPS,Sexual Assault,2021,4,358
2024,04,TXDPS,Sexual Assault,2020,1,248
2024,04,TXDPS,Sexual Assault,2020,2,306
2024,04,TXDPS,Sexual Assault,2020,3,311
2024,04,TXDPS,Sexual Assault,2020,4,277
2024,04,HCDC,Weapon Offenses,2024,1,481
2024,04,HCDC,Weapon Offenses,2024,2,456
2024,04,HCDC,Weapon Offenses,2024,3,479
2024,04,HCDC,Weapon Offenses,2024,4,487
2024,04,HCDC,Weapon Offenses,2024,5,477
2024,04,HCDC,Weapon Offenses,2023,1,540
2024,04,HCDC,Weapon Offenses,2023,2,527
2024,04,HCDC,Weapon Offenses,2023,3,530
2024,04,HCDC,Weapon Offenses,2023,4,532
2024,04,HCDC,Weapon Offenses,2023,5,512
2024,04,HCDC,Weapon Offenses,2022,1,591
2024,04,HCDC,Weapon Offenses,2022,2,561
2024,04,HCDC,Weapon Offenses,2022,3,574
2024,04,HCDC,Weapon Offenses,2022,4,588
2024,04,HCDC,Weapon Offenses,2022,5,612
2024,04,HCDC,Weapon Offenses,2021,1,657
2024,04,HCDC,Weapon Offenses,2021,2,491
2024,04,HCDC,Weapon Offenses,2021,3,632
2024,04,HCDC,Weapon Offenses,2021,4,584
2024,04,HCDC,Weapon Offenses,2021,5,679
2024,04,HCDC,Weapon Offenses,2020,1,387
2024,04,HCDC,Weapon Offenses,2020,2,307
2024,04,HCDC,Weapon Offenses,2020,3,278
2024,04,HCDC,Weapon Offenses,2020,4,313
2024,04,HCDC,Weapon Offenses,2020,5,495
2024,04,TXDPS,Weapon Offenses,2024,1,377
2024,04,TXDPS,Weapon Offenses,2024,2,392
2024,04,TXDPS,Weapon Offenses,2024,3,357
2024,04,TXDPS,Weapon Offenses,2024,4,442
2024,04,TXDPS,Weapon Offenses,2023,1,539
2024,04,TXDPS,Weapon Offenses,2023,2,507
2024,04,TXDPS,Weapon Offenses,2023,3,536
2024,04,TXDPS,Weapon Offenses,2023,4,438
2024,04,TXDPS,Weapon Offenses,2022,1,632
2024,04,TXDPS,Weapon Offenses,2022,2,614
2024,04,TXDPS,Weapon Offenses,2022,3,658
2024,04,TXDPS,Weapon Offenses,2022,4,572
2024,04,TXDPS,Weapon Offenses,2021,1,606
2024,04,TXDPS,Weapon Offenses,2021,2,514
2024,04,TXDPS,Weapon Offenses,2021,3,664
2024,04,TXDPS,Weapon Offenses,2021,4,575
2024,04,TXDPS,Weapon Offenses,2020,1,240
2024,04,TXDPS,Weapon Offenses,2020,2,313
2024,04,TXDPS,Weapon Offenses,2020,3,323
2024,04,TXDPS,Weapon Offenses,2020,4,314
2024,05,HCDC,Aggravated Assault,2024,1,336
2024,05,HCDC,Aggravated Assault,2024,2,424
2024,05,HCDC,Aggravated Assault,2024,3,461
2024,05,HCDC,Aggravated Assault,2024,4,511
2024,05,HCDC,Aggravated Assault,2024,5,487
2024,05,HCDC,Aggravated Assault,2023,1,398
2024,05,HCDC,Aggravated Assault,2023,2,283
2024,05,HCDC,Aggravated Assault,2023,3,390
2024,05,HCDC,Aggravated Assault,2023,4,373
2024,05,HCDC,Aggravated Assault,2023,5,442
2024,05,HCDC,Aggravated Assault,2022,1,377
2024,05,HCDC,Aggravated Assault,2022,2,343
2024,05,HCDC,Aggravated Assault,2022,3,354
2024,05,HCDC,Aggravated Assault,2022,4,352
2024,05,HCDC,Aggravated Assault,2022,5,399
2024,05,HCDC,Aggravated Assault,2021,1,421
2024,05,HCDC,Aggravated Assault,2021,2,340
2024,05,HCDC,Aggravated Assault,2021,3,399
2024,05,HCDC,Aggravated Assault,2021,4,456
2024,05,HCDC,Aggravated Assault,2021,5,465
2024,05,HCDC,Aggravated Assault,2020,1,317
2024,05,HCDC,Aggravated Assault,2020,2,269
2024,05,HCDC,Aggravated Assault,2020,3,295
2024,05,HCDC,Aggravated Assault,2020,4,352
2024,05,HCDC,Aggravated Assault,2020,5,409
2024,05,TXDPS,Aggravated Assault,2024,1,1697
2024,05,TXDPS,Aggravated Assault,2024,2,1714
2024,05,TXDPS,Aggravated Assault,2024,3,1823
2024,05,TXDPS,Aggravated Assault,2024,4,1892
2024,05,TXDPS,Aggravated Assault,2023,1,1942
2024,05,TXDPS,Aggravated Assault,2023,2,1719
2024,05,TXDPS,Aggravated Assault,2023,3,2199
2024,05,TXDPS,Aggravated Assault,2023,4,2179
2024,05,TXDPS,Aggravated Assault,2022,1,2125
2024,05,TXDPS,Aggravated Assault,2022,2,1884
2024,05,TXDPS,Aggravated Assault,2022,3,2167
2024,05,TXDPS,Aggravated Assault,2022,4,2110
2024,05,TXDPS,Aggravated Assault,2021,1,2232
2024,05,TXDPS,Aggravated Assault,2021,2,1888
2024,05,TXDPS,Aggravated Assault,2021,3,2103
2024,05,TXDPS,Aggravated Assault,2021,4,2248
2024,05,TXDPS,Aggravated Assault,2020,1,1369
2024,05,TXDPS,Aggravated Assault,2020,2,1550
2024,05,TXDPS,Aggravated Assault,2020,3,1989
2024,05,TXDPS,Aggravated Assault,2020,4,2091
2024,05,HCDC,Homicide,2024,1,33
2024,05,HCDC,Homicide,2024,2,24
2024,05,HCDC,Homicide,2024,3,38
2024,05,HCDC,Homicide,2024,4,59
2024,05,HCDC,Homicide,2024,5,35
2024,05,HCDC,Homicide,2023,1,49
2024,05,HCDC,Homicide,2023,2,47
2024,05,HCDC,Homicide,2023,3,48
2024,05,HCDC,Homicide,2023,4,56
2024,05,HCDC,Homicide,2023,5,45
2024,05,HCDC,Homicide,2022,1,48
2024,05,HCDC,Homicide,2022,2,46
2024,05,HCDC,Homicide,2022,3,36
2024,05,HCDC,Homicide,2022,4,48
2024,05,HCDC,Homicide,2022,5,45
2024,05,HCDC,Homicide,2021,1,42
2024,05,HCDC,Homicide,2021,2,34
2024,05,HCDC,Homicide,2021,3,62
2024,05,HCDC,Homicide,2021,4,61
2024,05,HCDC,Homicide,2021,5,34
2024,05,HCDC,Homicide,2020,1,27
2024,05,HCDC,Homicide,2020,2,31
2024,05,HCDC,Homicide,2020,3,23
2024,05,HCDC,Homicide,2020,4,39
2024,05,HCDC,Homicide,2020,5,43
2024,05,TXDPS,Homicide,2024,1,36
2024,05,TXDPS,Homicide,2024,2,27
2024,05,TXDPS,Homicide,2024,3,26
2024,05,TXDPS,Homicide,2024,4,36
2024,05,TXDPS,Homicide,2023,1,51
2024,05,TXDPS,Homicide,2023,2,38
2024,05,TXDPS,Homicide,2023,3,29
2024,05,TXDPS,Homicide,2023,4,39
2024,05,TXDPS,Homicide,2022,1,62
2024,05,TXDPS,Homicide,2022,2,53
2024,05,TXDPS,Homicide,2022,3,39
2024,05,TXDPS,Homicide,2022,4,51
2024,05,TXDPS,Homicide,2021,1,49
2024,05,TXDPS,Homicide,2021,2,49
2024,05,TXDPS,Homicide,2021,3,52
2024,05,TXDPS,Homicide,2021,4,54
2024,05,TXDPS,Homicide,2020,1,32
2024,05,TXDPS,Homicide,2020,2,27
2024,05,TXDPS,Homicide,2020,3,38
2024,05,TXDPS,Homicide,2020,4,55
2024,05,HCDC,Sexual Assault,2024,1,88
2024,05,HCDC,Sexual Assault,2024,2,100
2024,05,HCDC,Sexual Assault,2024,3,122
2024,05,HCDC,Sexual Assault,2024,4,101
2024,05,HCDC,Sexual Assault,2024,5,81
2024,05,HCDC,Sexual Assault,2023,1,39
2024,05,HCDC,Sexual Assault,2023,2,76
2024,05,HCDC,Sexual Assault,2023,3,62
2024,05,HCDC,Sexual Assault,2023,4,50
2024,05,HCDC,Sexual Assault,2023,5,78
2024,05,HCDC,Sexual Assault,2022,1,54
2024,05,HCDC,Sexual Assault,2022,2,58
2024,05,HCDC,Sexual Assault,2022,3,72
2024,05,HCDC,Sexual Assault,2022,4,58
2024,05,HCDC,Sexual Assault,2022,5,53
2024,05,HCDC,Sexual Assault,2021,1,56
2024,05,HCDC,Sexual Assault,2021,2,67
2024,05,HCDC,Sexual Assault,2021,3,95
2024,05,HCDC,Sexual Assault,2021,4,77
2024,05,HCDC,Sexual Assault,2021,5,76
2024,05,HCDC,Sexual Assault,2020,1,77
2024,05,HCDC,Sexual Assault,2020,2,71
2024,05,HCDC,Sexual Assault,2020,3,83
2024,05,HCDC,Sexual Assault,2020,4,61
2024,05,HCDC,Sexual Assault,2020,5,59
2024,05,TXDPS,Sexual Assault,2024,1,250
2024,05,TXDPS,Sexual Assault,2024,2,309
2024,05,TXDPS,Sexual Assault,2024,3,307
2024,05,TXDPS,Sexual Assault,2024,4,330
2024,05,TXDPS,Sexual Assault,2023,1,356
2024,05,TXDPS,Sexual Assault,2023,2,392
2024,05,TXDPS,Sexual Assault,2023,3,442
2024,05,TXDPS,Sexual Assault,2023,4,356
2024,05,TXDPS,Sexual Assault,2022,1,355
2024,05,TXDPS,Sexual Assault,2022,2,301
2024,05,TXDPS,Sexual Assault,2022,3,363
2024,05,TXDPS,Sexual Assault,2022,4,349
2024,05,TXDPS,Sexual Assault,2021,1,330
2024,05,TXDPS,Sexual Assault,2021,2,298
2024,05,TXDPS,Sexual Assault,2021,3,384
2024,05,TXDPS,Sexual Assault,2021,4,358
2024,05,TXDPS,Sexual Assault,2020,1,248
2024,05,TXDPS,Sexual Assault,2020,2,306
2024,05,TXDPS,Sexual Assault,2020,3,311
2024,05,TXDPS,Sexual Assault,2020,4,277
2024,05,HCDC,Weapon Offenses,2024,1,481
2024,05,HCDC,Weapon Offenses,2024,2,456
2024,05,HCDC,Weapon Offenses,2024,3,479
2024,05,HCDC,Weapon Offenses,2024,4,487
2024,05,HCDC,Weapon Offenses,2024,5,477
2024,05,HCDC,Weapon Offenses,2023,1,540
2024,05,HCDC,Weapon Offenses,2023,2,527
2024,05,HCDC,Weapon Offenses,2023,3,530
2024,05,HCDC,Weapon Offenses,2023,4,532
2024,05,HCDC,Weapon Offenses,2023,5,512
2024,05,HCDC,Weapon Offenses,2022,1,591
2024,05,HCDC,Weapon Offenses,2022,2,561
2024,05,HCDC,Weapon Offenses,2022,3,574
2024,05,HCDC,Weapon Offenses,2022,4,588
2024,05,HCDC,Weapon Offenses,2022,5,612
2024,05,HCDC,Weapon Offenses,2021,1,657
2024,05,HCDC,Weapon Offenses,2021,2,491
2024,05,HCDC,Weapon Offenses,2021,3,632
2024,05,HCDC,Weapon Offenses,2021,4,584
2024,05,HCDC,Weapon Offenses,2021,5,679
2024,05,HCDC,Weapon Offenses,2020,1,387
2024,05,HCDC,Weapon Offenses,2020,2,307
2024,05,HCDC,Weapon Offenses,2020,3,278
2024,05,HCDC,Weapon Offenses,2020,4,313
2024,05,HCDC,Weapon Offenses,2020,5,495
2024,05,TXDPS,Weapon Offenses,2024,1,377
2024,05,TXDPS,Weapon Offenses,2024,2,392
2024,05,TXDPS,Weapon Offenses,2024,3,357
2024,05,TXDPS,Weapon Offenses,2024,4,442
2024,05,TXDPS,Weapon Offenses,2023,1,539
2024,05,TXDPS,Weapon Offenses,2023,2,507
2024,05,TXDPS,Weapon Offenses,2023,3,536
2024,05,TXDPS,Weapon Offenses,2023,4,438
2024,05,TXDPS,Weapon Offenses,2022,1,632
2024,05,TXDPS,Weapon Offenses,2022,2,614
2024,05,TXDPS,Weapon Offenses,2022,3,658
2024,05,TXDPS,Weapon Offenses,2022,4,572
2024,05,TXDPS,Weapon Offenses,2021,1,606
2024,05,TXDPS,Weapon Offenses,2021,2,514
2024,05,TXDPS,Weapon Offenses,2021,3,664
2024,05,TXDPS,Weapon Offenses,2021,4,575
2024,05,TXDPS,Weapon Offenses,2020,1,240
2024,05,TXDPS,Weapon Offenses,2020,2,313
2024,05,TXDPS,Weapon Offenses,2020,3,323
2024,05,TXDPS,Weapon Offenses,2020,4,314
2024,06,HCDC,Aggravated Assault,2024,1,336
2024,06,HCDC,Aggravated Assault,2024,2,423
2024,06,HCDC,Aggravated Assault,2024,3,458
2024,06,HCDC,Aggravated Assault,2024,4,511
2024,06,HCDC,Aggravated Assault,2024,5,486
2024,06,HCDC,Aggravated Assault,2024,6,497
2024,06,HCDC,Aggravated Assault,2023,1,398
2024,06,HCDC,Aggravated Assault,2023,2,280
2024,06,HCDC,Aggravated Assault,2023,3,389
2024,06,HCDC,Aggravated Assault,2023,4,373
2024,06,HCDC,Aggravated Assault,2023,5,444
2024,06,HCDC,Aggravated Assault,2023,6,439
2024,06,HCDC,Aggravated Assault,2022,1,377
2024,06,HCDC,Aggravated Assault,2022,2,343
2024,06,HCDC,Aggravated Assault,2022,3,354
2024,06,HCDC,Aggravated Assault,2022,4,352
2024,06,HCDC,Aggravated Assault,2022,5,399
2024,06,HCDC,Aggravated Assault,2022,6,351
2024,06,HCDC,Aggravated Assault,2021,1,421
2024,06,HCDC,Aggravated Assault,2021,2,340
2024,06,HCDC,Aggravated Assault,2021,3,398
2024,06,HCDC,Aggravated Assault,2021,4,456
2024,06,HCDC,Aggravated Assault,2021,5,465
2024,06,HCDC,Aggravated Assault,2021,6,399
2024,06,HCDC,Aggravated Assault,2020,1,317
2024,06,HCDC,Aggravated Assault,2020,2,269
2024,06,HCDC,Aggravated Assault,2020,3,295
2024,06,HCDC,Aggravated Assault,2020,4,352
2024,06,HCDC,Aggravated Assault,2020,5,409
2024,06,HCDC,Aggravated Assault,2020,6,335
2024,06,TXDPS,Aggravated Assault,2024,1,1701
2024,06,TXDPS,Aggravated Assault,2024,2,1725
2024,06,TXDPS,Aggravated Assault,2024,3,1853
2024,06,TXDPS,Aggravated Assault,2024,4,1908
2024,06,TXDPS,Aggravated Assault,2024,5,2040
2024,06,TXDPS,Aggravated Assault,2024,6,1839
2024,06,TXDPS,Aggravated Assault,2023,1,1942
2024,06,TXDPS,Aggravated Assault,2023,2,1719
2024,06,TXDPS,Aggravated Assault,2023,3,2200
2024,06,TXDPS,Aggravated Assault,2023,4,2179
2024,06,TXDPS,Aggravated Assault,2023,5,2179
2024,06,TXDPS,Aggravated Assault,2023,6,2090
2024,06,TXDPS,Aggravated Assault,2022,1,2130
2024,06,TXDPS,Aggravated Assault,2022,2,1885
2024,06,TXDPS,Aggravated Assault,2022,3,2167
2024,06,TXDPS,Aggravated Assault,2022,4,2110
